nan,nan,nan,nan,nan,nan,nan,1.127535987938581785e+00,9.582347846047124529e-01,1.236891848018743856e+00,1.025628733952080207e+00,7.762919498219879033e-01,1.028255360657876150e+00,1.009622190908225026e+00,6.687342006190648558e-01,9.854474234130577992e-01,nan,nan,nan,4.608433247526625975e-01,6.571540260854839000e-01
nan,nan,nan,nan,nan,nan,nan,1.271202142788919076e+00,1.285944122393777977e+00,1.532593442078737267e+00,1.140851044150970717e+00,1.091576936800789266e+00,1.288738812771742959e+00,9.897499264957128062e-01,8.195563177026098378e-01,8.496893014251513110e-01,1.877064771248373315e-02,8.140149794681177386e-01,1.673407336539847634e+00,1.169796915640980206e+00,1.113198772008798354e+00
nan,nan,nan,nan,nan,nan,nan,9.817583331316596107e-01,1.167739341836107281e+00,1.018258278193812094e+00,1.023894043307953750e+00,1.264358043914322050e+00,1.135939257620906861e+00,1.090641676764659396e+00,1.451996977994829408e+00,1.452164569920219472e+00,8.918546845124282196e-01,2.140582881407053328e+00,1.092032037892431751e+00,1.309543963074900841e+00,1.200306618398886638e+00
nan,nan,nan,nan,nan,nan,nan,8.547923295564344714e-01,9.305553265772764648e-01,7.778827265277337144e-01,8.192432036283066044e-01,8.919524055722501954e-01,6.718261442291690866e-01,8.215375865842453607e-01,9.194363067781535781e-01,5.856293200450088943e-01,5.945427268715988145e-01,1.580922698428657069e+00,1.244526253640481750e+00,1.193666008593948336e+00,1.056662010515177608e+00
nan,nan,nan,nan,nan,nan,nan,1.125252793109912997e+00,1.207746745010742195e+00,1.144450749898662245e+00,1.102404261399210883e+00,1.188570276933576864e+00,1.095639315209844256e+00,1.027636384092858846e+00,1.086432970171373080e+00,8.590350213202478935e-01,6.273306743979794042e-01,9.854475708864773864e-01,6.675629740493645992e-01,9.626599591375225584e-01,1.004551863464377970e+00
nan,nan,nan,nan,nan,nan,nan,1.041892123287671224e+00,1.076309429922968741e+00,1.083738445288564334e+00,9.920705525983001261e-01,1.010084334797742844e+00,9.783952347375592939e-01,1.034796772593773451e+00,1.086560725727154120e+00,1.115006391224415916e+00,1.437314747063857201e+00,1.676483009610688635e+00,1.000232205956587572e+00,1.176890222345375436e+00,1.194752276335828700e+00
nan,nan,nan,nan,nan,nan,nan,1.204034174499737375e+00,1.149647380495531612e+00,1.033905117067356105e+00,1.228260507472169527e+00,1.175446697203029744e+00,1.045737184468396697e+00,1.254795683476727541e+00,1.201601694618089411e+00,1.022224384301051892e+00,1.857022503309309958e+00,7.066449426640093456e-01,8.353518264013271022e-01,1.038348814224328898e+00,1.131667645010256740e+00
nan,nan,nan,nan,nan,nan,nan,1.213098659669849644e+00,1.447516698857489903e+00,1.321221185354066074e+00,1.195116541148730782e+00,1.464156223929456990e+00,1.316102037522231649e+00,1.160318434601192772e+00,1.495063739444499440e+00,1.292680987148791649e+00,5.260197087807030325e-01,8.744001750536694040e-01,7.486632961718918677e-01,9.475111283167114706e-01,9.931672993005584704e-01
nan,nan,nan,nan,nan,nan,nan,8.663852624727423901e-01,6.599926191493760141e-01,7.657452123931129950e-01,8.892706743030972527e-01,6.557737549302145030e-01,7.941644299880017410e-01,9.128934531625744198e-01,6.181921204721724239e-01,8.179079349233074892e-01,5.127859979408736502e-01,1.580555440561591141e+00,1.385038509308552435e+00,1.248800345052504701e+00,1.053637846489614116e+00
nan,nan,nan,nan,nan,nan,nan,1.471264138814845079e+00,1.688454944469303554e+00,1.372040560727920022e+00,1.598664834475149954e+00,1.923073693931951933e+00,1.660411281606876566e+00,1.744123232917206501e+00,2.279795186397285622e+00,2.233149247668680282e+00,6.251376514165583043e-01,1.823905506993817482e+00,5.040824082932519046e-01,1.319150069740654407e+00,1.198507465870762401e+00
nan,nan,nan,nan,nan,nan,nan,7.299389019458564221e-01,7.821944969326741770e-01,9.109599439879132454e-01,6.715323955600792649e-01,7.023761538899039314e-01,8.259274318834797235e-01,7.122510114245264035e-01,7.801395571213682878e-01,1.033723693093642426e+00,8.967786773438998216e-01,6.486405589393071658e-01,1.324388016539407964e+00,7.731277871609677499e-01,8.305846978722355445e-01
nan,nan,nan,nan,nan,nan,nan,9.793546660958906136e-01,9.778358868701444440e-01,8.057321428180922451e-01,9.360607887539335037e-01,9.135563797763017746e-01,6.408853144831289095e-01,9.955737495582656083e-01,1.003520791702350312e+00,6.306585252822578536e-01,1.358959731127454162e+00,5.900345573464659266e-01,9.198653878512536020e-01,9.370304900771088130e-01,9.943105105688950784e-01
nan,nan,nan,nan,nan,nan,nan,1.159862192373695811e+00,1.084132819801985059e+00,9.853286746285798703e-01,1.220923619174059782e+00,1.160473925476813717e+00,1.084941984611517585e+00,1.208418424099118260e+00,1.120293657295687861e+00,9.599954314334301353e-01,1.010633328430651456e+00,1.266753996368819246e+00,8.604188476480131298e-01,1.177023324653080349e+00,1.125218217309423840e+00
nan,nan,nan,nan,nan,nan,nan,7.869457933235320946e-01,8.643582923996602219e-01,9.669614160039836648e-01,7.350215040266371291e-01,8.007262347039438843e-01,8.941266117826353055e-01,7.599636054448797307e-01,8.653455223189667755e-01,1.101540961221015191e+00,3.559665632195414542e-01,1.176664565586155176e+00,1.684258810269583018e+00,1.055619903311429075e+00,9.438102288509663262e-01
nan,nan,nan,nan,nan,nan,nan,1.066891168746074037e+00,8.640109977210673753e-01,5.354754605391212063e-01,1.092172604562845706e+00,8.639836044544595417e-01,4.384248318555680202e-01,1.243674692997065456e+00,1.037256255200048605e+00,5.147023240467347716e-01,1.529264891895867118e+00,5.211797197958496497e-01,5.769599063273680439e-01,1.002449412215754787e+00,9.221280946747973939e-01
nan,nan,nan,nan,nan,nan,nan,8.404686730742348955e-01,8.224296694976837019e-01,6.711781457442408394e-01,8.402727729944010626e-01,8.188129391905388799e-01,6.224494742160214811e-01,8.602563724566887338e-01,8.444878689444340614e-01,5.482102217446848114e-01,1.009171937049565981e+00,1.812050316101980751e+00,5.817146523908517386e-01,1.097273500166800364e+00,9.401457456060489104e-01
nan,nan,nan,nan,nan,nan,nan,7.280363152405819882e-01,6.284451116920766189e-01,6.166031617349007066e-01,6.507359197552071706e-01,4.900406287942669081e-01,3.983401932541341117e-01,6.403500958685124367e-01,4.266991548105590337e-01,2.337628557149662445e-01,9.368960992484790529e-01,1.128258296755340062e+00,6.505289059130919815e-01,8.806927561021647977e-01,8.524852892016021588e-01
nan,nan,nan,nan,nan,nan,nan,9.487009254283909065e-01,8.326839250071643717e-01,7.825632629657015560e-01,9.403502744984044703e-01,7.976827655689187058e-01,7.083775344021274734e-01,9.695747876322083902e-01,7.981692369002620913e-01,6.437553475589202767e-01,4.016918610471518769e-01,7.737205810105580728e-01,6.676015359815472561e-01,8.988712563014331636e-01,8.924163649668362952e-01
